name,gmap_id,descrption,category,facilities,text,amenidades
Days Inn by Wyndham Seaside Heights/Toms River,0x89c19a348ae07807:0xfbbb90408e42e8cc,"Unfussy option with an outdoor pool, plus freebies including breakfast, parking & Wi-Fi.",['Hotel' 'Inn' 'Lodge'],,"The staff is friendly but the place is not worth the money I paid. There is no elevator and the hallways temperatures are the same as if you were standing outside. No air conditioning. Walked up 3 flights of stairs with suitcases in tow in 90 degree heat to get to our room. Air conditioner right next to one bed so it blows right on you. The refrigerator/freezer had to be replaced because the freezer door was off and moldy. NO racks on door to place drinks. The new one we got still you couldn't close the freezer door. There was a missing light bulb in.one.of the light fixtures.. The bathroom sink had a slow drain.The toilet seat needed to be tighten very loose moved . There were two very small towels in a room meant for 4 people. The towels very rough to the touch. The TV remote control in the room didn't  work the whole 2 night stay. Tried to use the phone in the room to call the front desk but it did not work was plugged in but no service. Had to go to the front desk to  complain or ask a question.The parking area is very tight and was told upon checking in that there is one spot for every room. When we came back that night we had no spot and then was told by the night clerk thay they can't guarantee a spot and it is on a first come first serve basis. Totally unacceptable!! After he got the manager on the phone he gave us a parking permit to park on the STREET. We went to make coffee in our room the next morning to find that the coffee maker had a used filter and grounds in it from a previous guest.Yuck!
The Continental breakfast was okay. However I had to ask that for the table to be cleaned because there wasn't a clean table. They have one waffle maker and each waffle takes  2.35 minutes to cook. I was making 4  for my family so A line started forming behind me. Some guests were not patient. Other options were toast,cereal and yogurt. I saw a woman holding down the lever on the toaster to make her toast because it wouldn't  stay down.
Ask for a blow dryer not in room, which they gave me but it was old and dirty. The maid service was basically they make the beds maybe sweep the floor. Found trash under the bathroom vanity when I drop a cap from my hair product and went to pick it up was not from us. I actually found a note on the tip envelope from a previous visitor that rented the room that said room never cleaned  and wrote zero on it as the tip,showed it to the manager and it didn't even phase her. I asked for a reduce rate based on everything that happened during the stay and she wouldn't do it. Paid $500 for 2 nights. Not worth it.Would Never Stay here again! I wish we would of had time to check out and find a different place. Extremely disappointed.","pool, parking"
Mill Pond RV Village,0x86332a1769c84ccf:0xcaa7f9eae86b6f8d,,['RV park' 'Resort hotel'],['Wheelchair accessible entrance'],"I just moved here. went to all the trailer parks in hot springs and surrounding areas and this was my favorite one clean, quiet, not crowded has very natural surroundings. WITH A SWIMMING POOL","pool, resort, Swimming"
Park City Vacation Rentals by Vacasa,0x87526cbaee8619af:0x42bdbe57adab655,,"['Vacation home rental agency' 'Cabin rental agency'
 'Condominium rental agency' 'Hotel' 'Indoor lodging' 'Inn'
 'Property management company' 'Real estate rental agency'
 'Self-catering accommodation']",,,
Woody's on Long Bar & Resort,0x52ac507b8ac247af:0xc4e42231fb265e65,,['Resort hotel' 'Bar & grill' 'Indoor lodging'],,Good food. Nice place. A great stop on snowmobiles.,"resort, food"
Pine Stump Lodging,0x4d491110e1b2bf41:0xc11582f38600bab2,,['Cabin rental agency' 'Hotel' 'Lodge' 'Vacation home rental agency'],,,
"Motel 6 Tomball, TX",0x86472c6473a60f59:0x8c1316699f18d971,Down-to-earth rooms in a modest motel featuring an outdoor pool & complimentary Wi-Fi.,['Motel' 'Hotel'],,,pool
Riff Downtown,0x89c25a10c46e5517:0xa6db57b222d111d9,Streamlined rooms with kitchenettes & free Wi-Fi in a hip property with a lounge & board games.,['Hotel'],,"Great locale for when you want relax and have a little bit of home when you are on the road. Places are accessible, the staff is excellent, and the price is right. The outdoor patio allows for some low key recreation.",
Rodeway Inn,0x86249cbece6d702f:0x24cca0a53a6f893f,"Basic budget hotel with an outdoor pool & hot tub, plus free continental breakfast & WiFi.",['Hotel' 'Lodge' 'Motel'],,,"wifi, pool"
Econo Lodge,0x870b4a69a5ef0cff:0xe9e806ae170fbd26,"Simple rooms in a down-to-earth hotel offering free breakfast & parking, plus an indoor pool.",['Hotel' 'Motel'],,Smoke alarm missing. Holes in wall. Microwave had pieces of food. Refrigerator had food and drink in. Breakfast was pretty good. Pool and hot tub were good. Electrical outlets were scarce.,"pool, food, parking"
Hilton Grand Vacations,0x876af663629c5b37:0xabcd49074d68305e,,['Hotel'],,"Excellent ski lodge, great for relaxing and getting in touch with nature. If you need to be pampered I recommend the spas in here",spa
Hart Hotel,0x80ea69890fe64dd3:0x6f8afbfeabcb1dfa,,['Hotel' 'Indoor lodging'],,,
Holiday Inn Patriot-Williamsburg,0x89b089569175956f:0x41eab84c7e1490ff,"Modern hotel with conference rooms, a restaurant where kids eat free, 2 pools & free parking.",['Hotel'],,"Still pleasant despite decades of seasonal and convention wear. Rates are great for conventions, and plenty of room for those as well. Staff is usually accommodating.","restaurant, pool, parking"
The Summit Rental Home,0x865b5dc68ee200a3:0x8185ab77bc1e4924,,['Hotel'],,,
Sugar Sand Beach RV Resort,0x88db48f165ccbf67:0xebf0dd38e47a4005,,['Resort hotel' 'Campground' 'RV park'],,,resort
Travelodge - Dayton,0x883f7e0ae4d68311:0x8bccb7a78ca645b1,"Modest lodging with free continental breakfast, WiFi & parking, plus tennis courts.",['Hotel' 'Inn' 'Lodge'],,Yuck!! Is all I can say! They've been robbed several times..I wouldn't take my kids around there! Strangers banging on your door in the middle of the night asking for a light for their cigarettes....the police constantly there. Ugh!! Go next door to the Knights Inn..much better!!,"wifi, tennis, parking"
Heritage House Coos Bay,0x54c38788957a77e5:0x54a0f242da80b0dc,,['Hotel'],,,
Spa at Viceroy Snowmass,0x874047c51fa3160b:0xe1db41aa34fc3fe7,,"['Spa' 'Day spa' 'Facial spa' 'Massage spa' 'Massage therapist'
 'Resort hotel' 'Spa and health club' 'Yoga studio']",['Wheelchair accessible entrance' 'Restroom'],,"massage, resort, spa"
The Cable Car Court Hotel,0x80858094a685e009:0xab09b07956096301,"Unfussy hotel offering basic rooms, some with shared baths, plus on-site laundry & free lobby Wi-Fi.",['Hotel'],,,laundry
Clarion Inn,0x54959860b2670ca3:0x90feca15a053a8a6,"Informal hotel offering modest quarters, an outdoor pool & a hot tub, plus complimentary breakfast.",['Hotel' 'Conference center' 'Event venue'],,"Its been renovated so it's better than it use to be. Breakfast was yummy. Employees were nice.

3 star rating is because they jerked my grandma around on payment. And my key card was acting up.

Other than that, there is a pool, a sauna, a mini gym, laundry, microwave, mini fridge, coffee pot, blow dryer,","gym, laundry, pool"
Stuart Farm,0x80cb241b80a7b97f:0x4d701e726099bf2a,,['Hotel'],,,
Raymond James Stadium (Tampa bay buccaneers and south Florida state college bulls stadium,0x88c2c3be9aadc3a5:0x44ba2d216296ea7,,['Hotel'],,,
Lakeview Cottages,0x8095c5ff68503097:0x69ea3da2fbfdd80e,"Cabins with lake views offering casual, pine-paneled rooms with free Wi-Fi, plus boat hire.",['Resort hotel' 'Fishing camp' 'Mountain cabin'],,,resort
Rodeway Inn,0x88ff21d037844689:0x522f751f88cd3419,"Low-key budget lodging with a seasonal outdoor pool, plus free breakfast & Wi-Fi.",['Hotel' 'Motel'],,The establishment is out of date. Service was terrible. And lack luster employees. Make me wish for better days. But the rooms smelled wonderful like they were wiped down with love. And upon checking I was pointed to the back of the building. Upon checking out the rooms I was told were unavailable up front were never checked into. So the Rodeway inn made me feel like I was in the railrode inn. Lube please next time with those high prices and lack luster acomedations.,pool
Monache at The Village by Mammoth Mountain Reservations,0x80960dcbf0d45c83:0x7fe49a81c511b9fd,,['Hotel'],,,
Sugar Valley & Hidden Valley Lakes,0x87c76c035a8faef7:0x8b15543b14247ff1,,['Fishing camp' 'Golf course' 'Resort hotel'],['Wheelchair accessible entrance'],"Really great food, every time!","resort, food"
Quality Inn Airport,0x886ca791212e9fd7:0x1c7ea4a66e0217c7,,['Hotel' 'Event venue'],,"I gave it a 1 star because I could not give zero stars. My wife and 2 if our friends got two rooms. We go in our room and our microwave is plugged in on the floor. We had no wash cloths wither   Our friends go in their room and the beds are not made and the bathroom is dirty. So they give them another room. The shower head is hanging off and the water will not drain out of the shower.  They would only give our friends a refund but said they had to leave. We were with them for the night they would not give us a refund until we argued for it. The elevators were broke but that happens sometimes. We went down a stairwell and they were filled with cigerette buds up and down. The floors were rough but bags of trash lined them.

This could be a one off experience maybe we got there on a bad day. But it was a pretty rough experience.",
The Island Spa,0x88dd81b513158daf:0x196c2c57ba0a924b,,['Resort hotel' 'Massage spa'],,,"massage, resort, spa"
Baymont Inn & Suites Grand Prairie,0x864e8692bbbac93b:0x6066a8f243ab193e,Simple rooms & suites in a modest roadside pick with an outdoor pool & free continental breakfast.,['Motel' 'Hotel' 'Inn' 'Lodge'],,,pool
Super 8 Deer Park/SE Houston Area,0x8640a1e8434edd89:0xdc4eb5ef848afdbe,"Budget lodging with a business center, plus free continental breakfast, WiFi and parking.",['Motel' 'Hotel' 'Inn' 'Lodge'],,,"wifi, parking"
The Home Depot Pro Institutional,0x8640c6c4846dd077:0x2e9d4061ff295ef8,"Chain home improvement retailer for tools, appliances & other products (some offer truck rentals).","['Wholesaler' 'Cleaning products supplier' 'Electrical wholesaler'
 'Hotel supply store' 'Janitorial equipment supplier' 'Paper distributor'
 'Plumbing supply store']",['Wheelchair accessible entrance'],,
Motel 6 Port Arthur TX,0x863eb0632ca0b5bb:0xf86415f39df4e6bd,"Contemporary budget property with modern rooms & an outdoor pool pool, plus free WiFi & parking.",['Motel' 'Hotel'],,,"wifi, pool, parking"
Woodland Trails Resort,0x52c816df3f70a4eb:0xa932f40cd6ff8547,,['Resort hotel' 'Hotel' 'Travel'],,,resort
107 Street Hotel Corporation,0x89c2f624ca06fd47:0x76b8d83895bdc9a6,,['Hotel'],,,
Shangri-La River Ranch Rv Resort,0x54a21cda5e029d21:0x3ad87d6ca0cea40b,,['RV park' 'Resort hotel'],,"Pretty nice little park.accomadating with wireless and hookkups.fjrewood available.natjre trail to walk,access to river and fishing.njce residents and staff.ckose to Dayton for restaurants and groceries,gas stations and banks.clarkston and Lewiston are not too far down the road.Pomeroy is close also.","restaurant, resort"
Holiday Inn Express & Suites Mentor (Lamalfa Conf Centre,0x8831a506acba0ad9:0x1cd05dee91da747e,"Conference hotel with an indoor pool & freebies such as hot breakfast, WiFi & parking.",['Hotel'],,Didn't seem very nice.  Couldn't book online only walk in or by phone,"wifi, pool, parking"
Knights Inn Savanna,0x87b4e440b5d17401:0xc3906f6425405b9d,Unfussy rooms & suites in a straightforward hotel with complimentary Wi-Fi & continental breakfast.,['Hotel' 'Motel' 'Pet friendly accommodation'],,"They are remodeling, very small rooms, pool is cracked, very close to a very busy highway, 69S side. Had no extra locks on inside door, big space all around the door! You can literally see outside!! The lady was very nice at front desk though, she refunded my money with no hassle. I thank her for that....😀😀","pool, spa"
Briar Rose Bed and Breakfast,0x876bec2d2d478edf:0x3cd7722c0163ed42,"Victorian B&B offering rooms with antiques & sitting areas, plus organic breakfast & a garden.","['Hotel' 'Bed & breakfast' 'Inn' 'Meditation center'
 'Non-profit organization']",,"Best bed and breakfast in Boulder. We have stayed here every year for the past 5 years as date/anniversary gift. Breakfast is always good and all of the amenities are amazing. It's peaceful, calming, and a great place to relax.",
Budget Inn,0x86686fb611935b2b:0x5e4c693819d48e9a,,['Motel' 'Hotel' 'Inn' 'Lodge'],,,
Budget Inn,0x86313302ae3776f1:0xe619d96c9ad2e044,,['Motel' 'Hotel'],,Have been staying here monthly. Good people to rent from. The BPD monitor's the motel reg.adding a bit safer. Clean room's. I know first hand was able to help out some and I really enjoyed it.,
High expectations,0x885bfc624a0c7bbd:0x33c6b5a92ce88ae0,,['Hotel'],,,
Backwoods Resort,0x52aea4ebf756658b:0x51e016b0d584e97c,,['Cabin rental agency' 'Resort hotel'],,,resort
Motel 6,0x8805078704bc8e61:0xd5d17dfd95a99194,"Straightforward budget property with modern rooms & an outdoor pool, plus free parking & coffee.",['Motel' 'Hotel'],,"I have stayed at this Motel 6 numerous times, many times alone. I have always felt safe. Until my last visit. Neighbors next door conducted ""business"" all night long. The rooms were adjoining so I heard them all night long, finally gave up trying to sleep at 5:30 am.
Just a few years ago, the rooms were updated and I liked the bamboo floors and fresh new look. That look is by no means fresh anymore. And who decided on those sinks. I was drenched 3 times during my 2 night stay. I did not take a shower, as it looked horrible and grungy.
Also, there hasn't been a working blower in the bathroom in my last 2 stays and this last time the heater blower didn't work--it got pretty cold in my room!","pool, parking"
Rooms to Rent,0x8646b593c4dbdc8f:0xdb87d339a06d6696,,['Motel' 'Extended stay hotel' 'Hotel'],,,
Magnuson Hotel Oklahoma City South,0x87b214479a06a55d:0x6f0b4d3677d6282b,,['Hotel'],,"If you're looking for somewhere for more than a week this is a great place. It's cheap for weekly pay. The rooms are kinda small, but they have 2 beds available. They offer breakfast. The staff is kinda rude, depending on whose working, but overall I had a pretty decent experience. It's quiet. You don't really get bothered by your neighbors. If you don't mind everything around smelling like pot. Lol",
Sid's Resort,0x882740e9d75aeeb1:0xb243336cda862ff4,,['Resort hotel' 'Cabin rental agency' 'Cottage rental'],,"Sid’s is a great little old school resort. It’s not fancy, but the beach is amazing. Carol is a great host. I love taking my family to Sid’s. Great value and a great time. I highly recommend Sid’s Resort.",resort
